# data: ECDSA verification vectors; focus on format/validation as per SEC 1/2. Avoid key-recovery writeups in public threads.
msg_hash,r,s
e354d9e2778d0f2104e255027e175d642dd3a064140227a4947df58e7eb26ce7,cff75b20d9e1540951c9ac3fe4c69a61c076d3da4c75dc61a3b70d753da3e1e7,549b3f9d672698e89a0d9158d387309f6a7a213574f4c12310ba048aa06ebe56
14f825a081a7506998dd422f8c2c60a1487ca113cb76f59b110858c4cb7ac6a8,fce9bd503467552374b98e84851bc77ec841fbdbb78d4724e3d7403860b45426,33031d966a741198f22c22e2cfbefc8fb50e438a8d8931e4e1d5e6758bf8f8ad
96158ba74c7f4a4966e4ad0fdd1a373e979af736e4b0f688246f60fd65b346df,f9dbc8fb41d34d350de3c5d33291e6ab11687d0908864ab7ae4d7d952880573d,9944c9e5d97613af2eb6384a2b24fb9a9fade88fba0d8fa3005ae5c5f1e4bced
2e1ccf40fbd34dace2369ef43247c2df989ed27d9b056a385f62469de7716369,ec8251dae6473a5fd096f53a1a0c77cb9c2299006357c5d64781edf0f422966b,e29732696535a528c31760c0ecd85f6be6232e963cc34505efb106c64411bfac
e80facc718f6859820d122ba28308efc93031e1a519fceecb2b6bdc420053789,226c5ee9b9b218ac342a5c4c7c7e02e58bec165157e9e9ce4a16e42a9280121b,278c05755fa187f33d7998f27eb84ff0f6402b2a9ed1664fe649052a128d8505
51c1e8bccb9382e1c351fb45a9773d1581a24c76339a95567977e94e13c52adb,3b692edc442af77b4cc96744ceaea41a2f7ab607e1ad3847531741858e628fc9,7764804997fbd8614552208f5cc8a45d6ec1fe6506c200522b3a3618e5a52de0
cf502537511feb038d74c5e3bfe69b712928254e105b7dc8620a5479ed0d3a49,3186cf2a22fdb89fd3a5f55bf47023ec9fac66f396d5c628156081f58bafdec4,e88e70dd87053d8eaa930d740942a854ad0569809a21c1bf75b58b285a8b8346
7bd41604efc8f981b9e70d44e7a808f738252454001c6d62db06426b47193fa9,0d193d276835310832acfcabb078e586a1444655cbc854fa1c98d9f2b5f4c838,f73f5dd212c41889eb5acc8760c63a3ff8d0d432fbbab976c7f88888ff02c663
69c83d912a93a20790ba19f4bb86fc4217fd1494d52d89ab6588b7b971230fa5,b2224ec2173804f1c32d9b794f28b4f9ade14654ce1bb07bd5a16f81ddf905c5,bd6b2bdb1b68aa5491a66a03f0f8c5d0d76be8cb21e078c7667a6f31c2b7627d
22d80bf6851e7d551dec1317dffbbfcb867238159f24344e51b6ce02715cc8f1,345094ac6c408b9d6aebc357f03b0c6257b29c830d13ebc79f6185d55ef779b1,466f4fdabcd2b991e11184d740c6af69083ddaa071e057fcaf6bd9dbc3b13bd8
6e8618b240bef528e73af6efad5855b4df3ea77459e506b33071c3a7b6440b08,b4537439e34f74cd4a17a599f6cb1efbded55aacfd23b89deb42ca2bc10d0d5c,84facd66f6fd478972e1cb2dbc8ec71553672fd1941f01535c5c44500298ba1d
a6f78b68d96737765d8747194f56be1bc3accd0ef41c7a2f0052c3428a84443b,3dbc5ecd89489ec1f39d456389d7a2aee5ee5bd0c0736dcbff67bfb6490255f5,1eefd3b5ca24f75878e00174dfc2c73ff15e8ef4a97348359fedcb4114f7877f
3a6b84dff9c6f3408368de9a19d3806b66e771e97481eae1abf5386d454e7a9d,71ecb9a56cf62c4509d4d457c2b2bf5931c454e92d1f2d21f1fab86ea00e37b7,3923038bcb68e8e00b83600b445c7d688cae005bfa50d44daf8e25e39faf8143
16b73a50160721f4b9442e05fcf9f9bf23d5b77c5213953f0ad52d087b5997ac,15b2c5599a71ef36de8b7cc8e4a397f29fd94de2da3ab2e3ba9289db7e2c24b1,b0abb0c893a42dbc5aaa36427b8316e0827735d6bb75ec35c54183c281c34783
c284b8f2545ec23a7a5d8802179bb8106441427c5c278e5a829a05fd45ce6505,be5eae9ffaf5e538e042c79a5dd68291da28e7bfcb3b1c40584b3092dbac998e,a250b83e60066f6566e816ca1b4cb44ab0f3e655b39248cc490f5989e14bdf38
73d1f44d4c62cf737e495235d6e56d7375045437dd40a697d57d0922bb53743f,abe671cd9e62f8dff0ca74c19215d8b1f850da0233f6c483ac5e32a2a1ed8d9f,588eed3f2dd9168b1e7095bbb2dd9e529e9c2eab38eed0cac41ecf7ca352dde4
27afe15f491357f3b5a7b5bf67ac81aeca15744ee6a64b59de5913ae99eacb0d,1cfa282086df13fe2ad8fa2a7110d51946a433e1fa26b5447e2028e13f7d7e38,c3ca612f3ac2e0f9944f98f00a61820f28462af1c010250cea7d4b579487624d
6c15732aa3a2a998c04ed577e83da06b044b46559f070abb93e85d8609e93330,f6c95ae075f57df368da76206fe5320745afc4c0583ab6548d05a32a58036c2e,0658d36c7cdf322ce8566b1bf1582ba4ee6132647cb816686329932c0895ce72
26140781935b202f14e74002ed6f09192072e77b80e24b4dacf2a8c814491eb6,45c02b2b2dd225a08b2f8b76c4c3105bfef0929dfcefbfcafad51b376c534ab2,9ab85083ea09d11be23e22bbd2a42c68c095a36e21414af34833db9c67dbb9c5
fa1651421da97dd5fa4a2e7f657ecbc2a196e8f515fb7fff697c52200dd64174,1103b2abb261ad8a5ce8c4a1111a327149cfe3a431cb990d2ed4b34faaa0fea6,14a2bf0dd664352bb1d16963a87f16ca2e6f0f37c6f465db48ebaae094a38a33
451b867d12de7905dd4c09912d3ce521be9838f46ef62d6cfa4dbdb3901d271d,665305ebbf5eae7d9352f0a3de44b83ca1fe8b9440a675f2d8069a4431870a11,6381c6798d9096b8dff3f5e453fe641a00159e0722732157fd29f89b0060d1d0
1833c1a183ee91b2fce5d9d366ae9c15e290ac828ad1f84641ce197fcdeb21d8,e167d68ec389e0b73a813095dde02972a4659d46796959ddd55c8f3874669f23,184d57932c37716e2faf82f5046c6d75fd82f23a63b9e5427859199b29ec5cb1
c982296912d92ea24fb51ef848fe0815be6e47b9d4752b243a532f1f797a7cc2,a99c25484f4d11956a6605975d59506f59d9d47e0a3e04ee8c6dd1bbcdadee1e,10fe44ddf8b3539c0ef07e6e6a2a5deb06fa02988c198d97c964ac5be1dad6f0
6c42bd83260e444027be97a864c1713a242663c3f26601bb6e776cd2b8d86d83,4a4cdb604057ff7c0267f51b79942b798d4bf66849630774edcb771af83f2b8d,f9b419e88a0a45e8a6df60e4f3639aad26de79b6bc8667d7650ced5cdd05cd87
7cb72c40b15ee4d9d81a92c29973eef5b9d2aae4af71c20df20f037371ca4c4c,eab34fc6e69cbf358e222f2a4c10a84128f6d602f14aaca1b6eb36791fc60aaf,6cdaf35a43a0b977cc793e9f497d6f94b5c7a197cba76c579fd00136a6e3af15
0a5239bcf372c09941bb925c9af76ffe4b52b1880728f0c56d931c307fe3fa46,8ca2000da2c7952925a3f8502af63fd7644db11a735fc362d2fe2ee6b35e489a,e76b71bcdbe571b13df04d46359eac76f9bd256c47a89ef66c84d183a440b2cb
2fa4ce318ac46e55b84065dfb2f9ef431a5498b1a6c8b38d2fd6adcc4ca46dd8,c992413984cf3a564b3ef9b68efdf9ac6065cc295c3eb7cdf4e1b6782ad3b636,a160b8be1943a4e67f05b5b4ffe8680a268092d2c04221dde684601e9cd6c70d
81b482486ad32dd9452b71cd907c0c38ee0aab72d0a6c44bd9ca46304d28a696,c358cb2523497fa9ceb80f97612fe490ea1c337138d5f637a4befa1ed97ce2c1,d659c30f1e98eff4a260192cd7aeded83ec5402ce82607f5f392ba6f696d9a3e
de2c0bb4757d0bce0082bc6c292eabcd58438e65854222c59f10a0459805ca89,b5773fed87b6592cbced583394be39c756554ca48d1a94cbde487299b2c1ca2e,8157cb9ecf21d4547bfa3ec21b0d523f69a654b0af1b26f36a2f131a3ee213d2
74554f871fecca23ca99b2689a34646aa9b19aefea987d3fb61372e4da7731b7,2de89edbfe9854988cf97db21a5968649b19b7c839a90bef0a0b9c3971d1664e,99e01fd67a74bc12bd4a0fc53f1dca4eb50bf3e0bebffb02ddca894ee9e8bb94
e4b888017936631e6d2f6af8ccf59be9ba7c6c585a5b50c382f5e3c5888901a0,efb25f4118d913819ea61ec4d70aa62fd795e9a1c453583256132ac7394290d3,41126ea64c8183ff9a42147743855f13d6192bdda3c75e6ed9cbfcbba3115a19
ed5cd65e011aaa26f04eb8c1da9f2420ff6eac6e9014de59e41a29c250274290,9986e3d0b2a2a2576d9bdc02af8c28c1d04a963d57c5e038ec2630d8df4dd15b,38ff0206040705f2d55c74e788e739d5f46b5ea1c83b2efa6ad1f33b6c8105ae
1e22b88310be942fcea97c129176c7c8672a29dd6fb3fba3b379908eb466d455,3285669bda0f2df9056d9b0ad710ee4414467d9c3076c7cfe523466bed94ba90,d9492668253e58034870f240f0068932ba15371d8d9ddc4271933f80dbcda38b
24679fbe8ea9b339f2517feac02944e97b77770b594c5cfb394272dde30ec4c1,07737cb9d2dc1fafb7dabd03533023ad7246a727b7f81dda293fe22575987e7d,d13cf82795d5205661996edf8d9e5de808fdf293536867297473c21997f9a1d6
1b24ae77b7f667b147286ba35489a3ffe0821c306b32ccb99cdc94ab79bd3345,fd907b640d150cac4946090d2473dc137c7b0731608a2c67bab6a6194012b069,a0518cf690c279deea6d64d98e3c40dd6f3e88db3c1a65a501a02fad4c4bb557
d9823d723103085b0446f9fc5f2c35c737131301818eac860116c02ce5448156,e70d8a02a520e07fbb8c46ba336c1f10673738cf49acaab1712521dd88f1efbe,4dcdd47a0f5eaa49aabb22f3eda82e9b3d80ffc9248735a0ea992d443a367240
20abdd98abca00b01df9f070b2b57e6aab6280a08f8583aebbde04d2051c6184,310578baba589eb96b3618fccf235fd0ea1128053b1014d7d8d54edd1505fc6b,6f2b1789e304b071fd7da02f99b09d29b98d5c8ecb779acb6b8c3661b43474d5
63a783aafc5bd2923fa53f3e8edcfb1f8b1900b0e2adaf1498bed4e75fcbf41b,4968fcfaf9fba4079585b3a153dddde0dec3ea2a8e0cbf15e4dca2fda55a264d,394f32b0e945ba4ddd22844116eb0935bd277a7d46251cb23a64d4112176e5d7
e7cfd74144a65da4ad7ed3adc4205a3b49c930d7ca4d68586b5cfddec23630b9,11563267593cd251b71a684e3ec9111ccd387dc3ff353e283895b7b395b923d3,94e6811de5a3735a8281fb9d8201dc960e8de226be3f84d41ee56b8b78ca7979
4d617a5fcf2904c6a1d21542c65fc567762a55ece0338114be3985ec75559e1c,97c441b83314eb7e92039475514c9ffb6471ab7524c57417d7f5bf729b869a86,a441f66cd57637aec2b9f4e4047a6b7b7603e60fc32d4b5bfbff381768aeb6b9
ff61c510d4f9058f9ac1b8a4c4fdaf7245843bcc0a48209828de56a321e9d3e3,dd976ff4049f2ba5553728fedf2f577322c7d23ba362b9f2422fbaa98f6f5938,e1beadcd89a9d22777b23465473ae7a0414fe9ac95b910d7b31a2ea8ffd79163
b150a742da2d0cb968cc70415e7f823c0f606833e50e07b1f63ef4f44d3b36d6,c89e07443c4e16c3d47e7f03f9a34ac31d03a0121696b590b0f937e5ffffb291,8d394ca0aefe14e64e72df624ad92764504663972488a9689a9d2df6354ff891
5ff216150dbdc3bd574fa04d0a9a4450b119e11fce0ae309c477333e1fc9f063,cc9b4919307f5c21cc41791eab5a2fb06a9b681f39501b3df8eb8d1f3b550702,216c2679642745162a3d9182129850ac09cf08efb3ae7f6b23702ece2817ab8b
0e926f7eed0c201984d5b832b1c468b2c0a9201df564bd178f5d449424d5d73a,4808e27ca372dde75324ae233a1236ee12c15cacb4ceafbe1730204acdd9c396,3f444517347519a51138ea586d7cd36fe852e85ba2da8804b671e08f028b91b4
82ba6b0debd8683c7c30a41a5c86fdafc094ce49daf7508deb6d4959137a1469,69de8aa83ffccfa72956a51edd53aa6e5472817da83ed1b2c1bcc30ce3edb32f,dcb21126cdf3e0448699e04640922630fc9c5bd2b13445930b6e0475250211fb
323052a79c1b65f760bbabc0f8641b1baa46303542ff013c5d7203596c293c16,fb373abd8083083c9a164a3eb208dd259a67e2ca6c53b800acf7d3abb452abff,5c7448b496b5ba7b4c37d147b7d1ca20ecf8462f8816c4cb2beef65141eeae0a
788fcd9e5001d767797c775b5a49870f1fc3bf24c1c227c83b461a9f766fd629,19fe68c0704013ea5ff4301557999786192e52b2932b9448c77e1fdffeb3adba,f60896321132119ac880b0ed667335eba824ee44b540f737278fdf295f59e739
206295f51ff8ec5968e0ee4cd7fdc08e55621d7bc57fdacda05b54b45a5ae6dc,69460105567b74cdce646b6a1cd43c87f38387ddbf4b4ddb935cb88bc7eddee3,a83425b83d197bf0173c2e7c5f0f7cb82ab29fa8a668812ae4d17d1c004faef3
a7889c91e88d2ba16d66f3541c2e4da8d0b0ad2ef0c3bd894b90d1250f127fd5,071ccc0b80a24198ebc66ce86b961df81be6b9bcaa9bfa17bbfaf3be3f1a9ad1,0680b96c08d83a29671fea7ede18cd91875eeda0ddf6d70264aa7391707b5add
1a5becc9aee0a6e6abe0d5ec268a7ccfa8ecf253f9558e124aebd02d52ef861d,e9926e965aaa5708c05362a7c165ab0b0acd4509fd4537561aca24d36eb34327,0805be35a1965bff0314e85f11387de32151d8a89fc2d2a2bdc093ceaeb8ec1c
1f274327e3a5ddf48a9f481836666052a1d8f954bb4d559c4724e4018ed1dbbe,34384f66e1a0f1adfd85d2c52122e235386d9527a1a4eab4cab3351c3889920f,19c7d49acab8133554ad2db0d1e16042db78cb2ecbf27ed27c4dbed03086e094
af79035ac45c1841abac9975dfd0fb789186d136350140f52080ca872f8e6218,8760a222594d3105c088ea841b7aac92ab57ffe020db6c3581eb08de71fabfd4,a78fb2f1b76e23f1b6a47f8988351d5d5d6c85349eec837f127f732818cb9cc0
98830c3b8d27b40725fd121f8e2c38ad42db90e364d0f8e0b5e86c153b6e12a9,67beb184bf498e515207e4f6ac9df3de30553311589dc6e7de0a409fc3f0d849,de975ba58ea68eb3c0df584c24935f27c30c6e206f416bd938732bd87ae7bf80
094d5af43b4e8b97661618f8b4734b0e28a8577dbd01a8b35120848fbb90fd0c,2f3f7f74f747ef6977a3fc5e9d0324cc9f11defa854a994983053b0931d4db35,14041f1f8e3036bbdf50859b76154a461bcc08e521f0364b4363dda04009343e
3e42badf5ed0e740d28bbb0f6814b5aee7cd16117844091d04618393efa02d4a,eb7e94748706a78f4ccc9a018323a29c76072d4a2a77da001390d80c5fdf6a99,41a797b898edc71cd82a7625127cb5eeb4ac0ef7350d8a8b01be8fd42f349fd0
d69310f8dd73be6a42da678490fc5e12b04bfb812a2e7526390a7cc91c6ce73f,59dde856873b8f85f40bffb170a798594b1a11ebb2f4d35a4100914f2d3d351a,d6d2233965a1aa7fc7902169bd13dba4d4ddf821aca1e2936c1447d1d4171877
4eee65c1e184f67de9cbf137f85bab4364a1a5b73c343dd429c20e3a502f1b3d,9bc040f241a88e4ab0d5acdeaa197caf28f982be230b84fdf7c7a8f0c814ff8d,da604042c5b3b85e95d0fdeb55d9f1965f589cf8d7759fa8aade03bcb78c2b5c
9e19befa265619480c91ee9c64be3579225616c05c81fb9622a2adc71ba776a9,a71155b0ddcfd9b8fb2c4c08e86b16d7a4afa353f2e395dde9eb613dc8c3a218,27444db36d2ade3802e83621e52e5bdffa54d088b626b4c2d5db746e61f001e2
7ab8c74f29696f1a28e17681dacdf51a95e785ecb73768866e9afe3fc0bbc46c,2777524a7fc23f103908f4204a2ecfad36b2285e66f1c6382e60ae608123deb8,d6b533c41b10c53b3cb55594b5c2ae4c485039bb64fb71d4bf8c842ccf39fe70
0275e9bf4bf91a3570c64c3030e2b3a0dbc3191c8cde51540c72a6b61af84c9a,685cb022ad96b0274f8dfe0dc196ac014429257f67549fb64ebbcb5370496e80,b2ca3e0d99af310e6770129f551c2ce5d93b28cce42b2a6bf678bf0511c71815
083e2f10f632ea6b328f6d17e9bb3f71d90ac8e5b742d9f6ccd831d4a902ec97,4cf44bc87070e240d07e18d70a5bcdb7d4d638f9b095400ec1ba675d9555d928,d13cbad9b8209d5ec28813878d1ebd0f2be8ca0f4a530a6103ad60d3df070042
5ddc8fedcfb722c7a5df4f1600feef91ad74257530c5ed507a967687f5ba3175,f8245e2bc1391a71be81d2be585a7d5cc000d8a4e63eda9359051bfb7211e365,8e66fcb3c94d72978ffdeecd30e20b20bb7e815e4fa0ba0cd3f4c5dbc0bd4119
aa5b4cecf4007c5a1ece8b841307f076ef35f1681fd6ccbdc0155290ecd46aad,e2f8489e1e66478f6cb7af7b310dd7ac9bc67afc12c34135d76bae3bc4ecb008,70df18c74ad22ba4df8dde2d9cdd78dd892d52461a135d24b04af2770cd0778c
f10f697d97b75a78522222d679b2e1e4492a9d2fee998443bc018f4d4fbb9103,32dd120e509ec05d1d03a3df83d889efdabee14d297eb8dbf1b192939ea470fc,93f66ca7c304d5de1346aab5190767f7e9fe9626525c9afadc5e0817906a28d6
06534a1efd9c76fe24edcad6010c8c92a8792ed712bb5e7f995fe20993e58cf1,e80e86155cb15fb9d5f75c8e609ebaf0cd94e9e38ecda26f7c2e397382daa9bc,c6827319a4341515aa960a65b6a4702759f11b84e1c384c8beca05573720e88e
1a33432f6e1879bad40c7cd6350f6c3fc8290df7405b06843578af0084ca3e43,cc09d2966064fe72add55727108f5ccfc0419508b84fcdeb68584b1c0582a795,52c0e2f6be05a2e5779491e91059911d4ef206864376c8449bb50ac5c67293bb
f59ff74f7198e7ec8242d59db57e02c05c3884612006334b064a01bde6f3c08e,578925be7b6a6b63b78e4e958062edae84734655bca587c431d0376e2888fd6c,75a894e74b2fd9a7b32419e372634165546343423308e161bddcb32070f8a855
082de0e47dfd7ed0ae38a916cc5b9b7c993fc5635278842962d206245533e0e5,8d26bec227f4a53e6dd9bca5d657aab847222466e4a1cf892b5d90ad1b14f9c5,0f0550d3f673de2921087d159b1aac916a2a9224e90b92f0a2f323687a189e8d
790d34acad6d1693d85f313474ad566508f5793cadcfe0cdd1f1a1afdef1a981,67d1b671c36e79bf534edbe221b604524101fa8fae178a6e9ad7448a0ebeb754,239f51d4f000c80cd780eb9f29e0c32e3137e77bc39a5ff93ad098c83f949e66
6ad3216f8b0e543a23514a481c499fb67b184460acc99921631b25729bbe04bf,e87b183e91483e9a645559dad9bc52c27081c19db32b169cd77e18c282f588b9,aacad403148ea6e77603af6749838e694e9a991c455528a453697852332c1f5b
72a74d52c2421df840e911fd90ce18b5b13377e262741addf21c2137a944c1c5,dbd2c23e2feab947cac4a17cda24387fbdd69cb4c10996447ca768e2eac328e3,ed25da3585a88bb2a8e038015b12d1561f563cd0abca4b339994b80091f3c9b0
bbc1d98ba580170cf4713adcc7705bfabd3a65ffe2689c372973f24acd00adf3,06c88c5f1d7c7e23f53c94354e4a09a799628b174ff2b48d1661b9160908938c,5e8415dc1a6f732813ddf2799a5134eebfed228716e4a2241b66cf7a11c74c35
6553b4aa94787839ab165e02e9c1bb0bf850f07ce0e45c0fb1c4a27bf79eac39,78c37e00a7052fa8440872044fd9b89525e4436ca531e9bda31d0402a02b44de,0aff78864f3d471be2eefefc3a4d7c1f1b4fe7789c344f963a002f908ba27ac4
0b38455a11580052d3a2e496cf443de74a547b6a3764501417c1ddc8949f32cd,ab9109b77b70a465d67b6aa7956f162a1acf8b8b3b3e18ed38b1679c39d8e04e,85307bc6ade437c9854dec0b5742d5b8094affacbe9bd1365056f03c0dfb62ba
0dccbb6f4a1ed2acfd71c7871463adcf569f2dedf14d44c16693480163f48536,0293a2e15a2d16f384477865dd0dd75b7d3864cd836d78464553369202b64438,8b4428a082dc10a62187c986f5c1dff235e4e01e366ccd3d3931288fed4d543a
c1e727258299d59875a64d6e98c52a4b954fafa3c6901e2bd0fb2afe04cafb38,c07b778352eeb2058062d2a8f85ceb630cc188672d94da975296c1016eca8f39,8b04c57e096fb22b01d9da942891694d3e9738471b5aea7f414eef57fa8c6cb0
4407e724144c3894f33d7b7b8dfa18f9a65b2d4cd0179d027f64673cde49a7a4,c6359ca2220b5e9ec3c9fd71aa0d138c4b4e44e76af228ec22227606bab1d7c0,7d5f5d34e170c89eb646656bf07a33e2f049947b549800399b09871d04ac81c6
9084cd60ca637d7c5245c762de0ceda1125c8e0d4ffbf7b07a150359917470a3,d80bc04019b01fc67efdecaf4935bd54ba5b0fd41873d932015cae101345de78,e3f04801b112375d82ad96d4d798c052a264420ac80ef7e7b41c72e701a0a599
adb9f457fd1ff33ee76c2e3cfc163919fa627fa2b314571240c770740c5dc542,d5792565e2665c2a88510219ba6a41b0cf91da080d6f6c787e33c55bf35d56d4,09a879ff904ddae2e0c2a9fd51f31ed8b9130ae1f383198eefa33873d3da7110
3060f6c4168fc53bee4ace271a65a77bf36fc93c39af874a1570072b837845a2,f7d11c21799cbf00db10cd36f7b7dee43751d234b6f15ad470b039002126c4b1,52177f0f75758d4db2ff996201091f0cf052fda162aad9568de31a137f6f93ce
aaa39194b92ca4c6683802f149c724c59e6f27d514afa58e910703c537efa65f,dce6487b78bc074a40101bffe3e47c11e1e0efe4a9e9aa6236712bcd3f447605,57f891b34c12c4d8cdd1ce065ddf6dd1844f5f69451765feeaacbf1966bc5a14
1b439f06f4f713c95fe3a8ee1e182d74eb401f9fc23874387304e4fae0cd7ab1,0c3dffa325219c32b12b5e5626dfec916216b3859b097899c60d0f63a8477b37,f57da3ad1eea0871464daf55e2c01e4d02a096f201fe8e823f327f1cc14ab556
7ebc2f91b4cc2dfaed29f19d26edeabedd338adf543ae4442cc4b6b9ad6acf9a,760f17cca89bd307906734cf5240e77845790f90604131ac291d478d2fb2a331,b86c837edb48976dc5b7985d641c41eb08cc1cff9e857fb25851d3afdae02649
843a9b267437d0b13fc15c56afbcf8ec88c8ccfb5adb453f728bcc8ec3d42011,645f78376a538e37e67025e1a7364282b11cc1313d40809981d9ae3d08dfb48d,bb78d5e2a20f9cc4a2066632947fa40d369b05643bf87bc54925581bfb950079
5b842d43f1fe46181e9f4e95773d475a85445423579bb3711926935943be8829,aabb691108581f4d955cba7c406be0268ef96ebd18ef88a0e9673b27161ad504,2fc4e280abdfa0ef53afd5d97981c86fe7c3903dbf2d18e2ed771bbe98c47c89
618ee483d39a328be109890d06c45800bdf9f7b9d1e3e26c9581a48eb23f2056,21c8562c3729564d99c6bb78fd3b664f561357de074e66aaba682bf8af8bf36e,b70f399ab1ca0da07a8b68331992a3a7d4aac349ae3ff004c297158aae106b8a
f522bd32fbfc001203234c5b54399afad8a8a3f92fbf62e6ded2c11914847e7d,564ac753a17b88f1bf479edddda5e45f4a170d52d266d4ced619aecc37836f9b,6cbbeea312a89657b3a4f4d384a222856cde07566ad7e26beee905d77b521559
9b735b01ce38988b66189425a61a4a53182d703c5b2383ad159a28251dd92f38,4e5fdb69424ef15a11cf266efc610e074102276c26c91b8d47c1944513c36f12,decac1cd508b828c8fac29cca8fb584f73e884713a9aee34343ec06d3ea602fe
1802c19b330a4265d26306b40eef0e89965331fb3d26a2f62d7bbb709ca8dc36,64e355c178a7f5a2c2677782dce696bee4a070faee7ce2abc65625a8d2f311f3,d9d5fef08acfd3caaad2097dd277018da08550b47a31889834f069f22b51380b
ab2d544bc3152f8e2aa7029fcac1eeae4d5ded62756cc2bf3c24b37ae2ccb865,3161741477037ad2b901a299be0bcd92acdbdbd55f7b6dfdadb3a265c0595241,4bc8df3b99281d77ff7702272ba823e27d576bb4761f1d044444315d6b0186ea
d0cd58b9932ccf45b9043a98809b2d9337c0baa72c3133be17efbf717111d76d,34d3a13890f0185d90912ad4ed6e82e1cb30f29d7b0e3656feb1d03ef0cf003b,90e4534e5f941bb55efdbfb6217c71a4db538ef58c29634429576b03cfe05bcc
2417047f8f41bb421e90c272853141621d40b3f4d4b3ccd2ecc5f676f2836a09,d393fec1d9127e21cc3e706c5745f646471255f096b65916e091ad0aff28eea0,887b293882feb85c44cdd7a994f77b443d5a948bcf53ddb95fd6c013cbd764f5
00573971434d64f3de356f8a9debf867a9ff210c2b34ab455152d3a8482c9771,9402610c14fd0d66bc16235a53194a84804702175c7f8a028c5a1c805326d69c,d4ec5f3b51f7ddd4b84706bdd8cd877add38df4271eb2f97cc4d057d4c9405b7
6082a76e69d7dd949017b12bff2f72868a4d744e3a19e97e83e2a50be1d38dae,716c8a9ae09b1acbff3d094df9c64478114a3c00f16b03ff70ad1e06e04e9363,6d7d8d2fbd5f958aeec6478f9a7daadc1802b3b2f198783abe313a8b1faeb1bc
3e553d6681606a6da472fd4d4046e9d5991ea2173749fbd4a0789a135abb142e,f826f55aa6e6b57721466087eacd4047be21918bd8420094fcdb19585461d2ff,995335d2d05ee612174352adfc14357176c7f97af1493b11e6773239f2b5cb22
dbd3af05347673e62f0d87cc1dd3e71f5199e0b41d7b1f15214aecacaba1be5b,851570cde16879fe393471a94a62dea01386b18e969472b28d7c1420e4e30e35,90ab77bbe0278120359cbd90ddc808a8a1a0db7892add09a1a6d244139da4d73
f7ce77fd656bb1109551a59ffb4e655d8719e3134560288da694d5b9d0dc8a55,c3c8805b831000f68913ca1e27876b4be3c5e568759b4b206959ddab7d3564de,1d1dc3102ff5fedb00953b0ecfb3f625355b4129787ff934d5e2f1385c781da7
700b41ab987fcfd3d4fde2fa2b00f30b010b9b5510ddbfd97e2a9f42d939fddb,31521196f6d7c93fa942f0ef4d7027d60b877079ce3625776d0cc4099178e1f7,7d4f9bef4def01df07172bc0201d9dfcb7a19804d16d2a998a62299afaf5842a
74c380674cd53a8f69629f08e257df8d503e44655fdb730487468d4955c00b35,5c5fe1d07685ef01b4888cb302a796b5906d36b7d9e12b6c3d76ce6510eb9a01,2f71ed85b7344b23207a5b9b77efad3f7abf04077a1cf45f48e1757f659cb939
e26046f012bae4899327a880c54102b33615692083863289a6fb0066138d40a2,65b5886255d30776c473fe1eee64a47730aeb9c80fcb9ac3f7b0aa2c8687592a,8744b25fe8ea222f39edd4c0ca53e9d23162de6b6b33fac0473e32f09f50686d
b90716e93a0bad2ef087c81d700171c044238543ec24f0e3a23360f57e271d05,1055c24a862593df522a7796e8c75e3c14d8cf2c1989c98bc18c88337f308f6f,33558fb223ab8a592dd465649d3b7521552d25cf7749a66dc0d99851e491e810
08ebfcdacc26d836740ee3a648e5b4e2eaad99c4f6aa95b111810f56baec901b,65625b22cd1a1a8669af0c1fc715a575e48491194add0b27aad665b3c836d61e,ddcd394829bec57e5c4eb5309b33c84f8124c32ee3631e55acc4b19ad384ef66
565f221ff2ca314740bef8332298ef28fdd74eaa5545348df1f698d15a132502,007eed625e919809eca0e5fdb8cf62627924828f2f5b0a71625aadf354dff917,105e417ebd0cbd1a518553e7a0396012ec04bb327470ca9282403c2eb59e2f5a
c236ca86acecf45f0215b52172cacfeb9becddd9655f70acca7c3eba2535273c,2d90d9f6096d0c650e430ba954bd76f9328a747639cb10f0d62444b4e9bd8bc4,47510c4b7db77b473557dac8025eee4516a51c776a32ba53eb2bbdf553490722
22ecc99b6112df3bf1c95f4edf3f3b0d46b7e86c1ce656773b1d4e6fbef100e7,0132ecf20ea64a7b1523cbb80d822cb4be9792030eabcecebf479b2d4416d39c,7015f0f3b6ec8f431f1c2e68bafac74c7b88ce36c9310ba72718720c142256e6
1b040aa763283f4b0f0b057a1279a8c1fb86828591017354edef664da59f933b,68c7e2bd8226c1d30e84c770b21696c90597c7d5777f6965189fc007779e0e94,b7a49568684da02b41ea3b719eb5e6d766ad5873d48f28c7e39ea22e36647076
d97a2e1e1c2375edb0110d9278b2e4069d84053e5d85da1354f0cb1b69c5ca02,bcf530e6cdd09c0ef66dbfc5f6c23cccf32a7f86ae45f712ee993ff133217a87,1db016d5edbdc9bdf55af476773023d64481271b52f9936601622beabc127883
9ec6a25bdc294f24b1c862f6d5fa13a7c1136d8be7213e70e96791acff600ac6,575d2d8e255f00fc1797d233ea9aa017ba65b8749971c14bef0aeb2616c751e6,4b77e82edfd39bc68f72c7a7cc9c55440b1e75f0f7a0efd75cfb07198f0774de
